Year,Name,College,POS,Height (in),Weight (lbs),BMI,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone
1990,Keith Collins,Appalachian State (NC),CB,71.5,183.0,25.16484913687711,4.58,11.0,33.5,118.0,4.3,
1990,Dave Colonna,Duke,TE,76.1,236.0,28.64824449467383,5.0,24.0,31.5,106.0,4.3,
1990,Cary Conklin,Washington,QB,76.0,215.0,26.167763157894736,4.96,,26.5,109.0,4.56,
1990,Darion Conner,Jackson State (MS),OLB,74.6,256.0,32.33833348906411,4.81,19.0,35.5,110.0,4.43,
1990,Anthony Cooney,Arkansas,SS,72.5,204.0,27.2840903686088,4.64,7.0,31.0,114.0,4.28,
1990,Gary Cooper,Clemson,WR,74.0,195.0,25.033783783783786,4.59,,37.5,127.0,4.07,
1990,Frank Cornish,UCLA,C,76.0,281.0,34.20065789473684,5.35,22.0,27.0,97.0,4.78,
1990,Jeff Davidson,Ohio State,OG,76.6,306.0,36.66225824703966,5.27,,28.0,105.0,4.85,
1990,Kenny Davidson,Louisiana State,DE,77.1,274.0,32.40388869542983,4.69,19.0,32.0,112.0,4.5,
1990,Bob Davis,Brigham Young,ILB,72.3,236.0,31.73881686303993,4.74,19.0,29.0,103.0,4.17,
1990,Darrell Davis,Texas Christian,OLB,73.1,255.0,33.5475455731238,4.87,21.0,30.5,115.0,4.48,
1990,Demetrius Davis,Nevada Las Vegas,TE,75.8,230.0,28.14133847578338,4.88,13.0,32.5,110.0,4.32,
1990,Eric Davis,Jacksonville State (AL),CB,70.1,176.0,25.1786219401263,4.53,19.0,38.0,124.0,4.06,
1990,Travis Davis,Michigan State,DT,73.4,274.0,35.753105301843505,5.22,28.0,26.5,105.0,4.63,
1990,Dale Dawkins,Miami (FL),WR,72.8,189.0,25.070002113271347,4.65,,35.0,126.0,4.15,
1990,Mark Dennis,Central Michigan,OLB,73.3,234.0,30.617042224947845,5.06,,31.0,112.0,4.43,
1990,Ventson Donelson,Michigan State,CB,70.5,178.0,25.17660077460892,,18.0,,,,
1990,Torin Dorn,North Carolina,FS,72.5,194.0,25.946634958382877,4.57,9.0,34.5,117.0,4.13,
1990,Roger Duffy,Penn State,C,74.8,281.0,35.30680745803426,5.24,26.0,29.5,105.0,4.56,
1990,Karl Dunbar,Louisiana State,DT,76.3,283.0,34.17375366946712,,18.0,,,,
1990,John Durden,Florida,OT,77.8,291.0,33.79785356956405,5.48,19.0,24.5,95.0,5.19,
1990,David Eldridge,Arizona,RB,72.1,215.0,29.075236466534967,4.66,19.0,35.5,116.0,4.43,
1990,Mohammed Elewonibi,Brigham Young,OG,76.1,282.0,34.232224353805165,5.23,,,,,
1990,Todd Ellis,South Carolina,QB,73.3,203.0,26.560938340446206,,,,,,
1990,Steve Elmlinger,Indiana State,WR,71.5,192.0,26.402464668198935,4.69,,31.5,110.0,4.13,
1990,Kent Elmore,Tennessee,P,74.3,179.0,22.794534543129323,,,,,,
1990,Tory Epps,Memphis,DT,72.9,280.0,37.03891871346019,5.06,21.0,27.0,108.0,4.7,
1990,Jeff Erickson,Rutgers,OLB,74.9,261.0,32.70635881219462,5.01,,24.0,102.0,4.56,
1990,Scott Erney,Rutgers,QB,73.5,200.0,26.02619279004119,4.93,,29.5,108.0,4.14,
1990,Kevin Evans,San Jose State,WR,74.9,182.0,22.80673296482537,,,,,,
1990,Blake Ezor,Michigan State,RB,68.3,181.0,27.276741788123626,4.58,17.0,30.5,108.0,,
1990,Ronnie Fair,Arizona State,WR,70.3,188.0,26.742532005689906,4.75,,34.0,120.0,4.16,
1990,Mike Farr,UCLA,WR,70.4,181.0,25.673707063533055,4.62,,34.5,117.0,4.07,
1990,J.J. Flannigan,Colorado,WR,70.6,195.0,27.503029476201565,4.58,11.0,,115.0,,
1990,Chad Fortune,Louisville,TE,76.8,233.0,27.770826551649307,4.77,14.0,33.5,116.0,4.48,
1990,Mike Fox,West Virginia,DE,78.1,272.0,31.348889519165986,5.09,,24.5,100.0,4.58,
1990,James Francis,Baylor,OLB,76.4,243.0,29.266775855924998,4.79,12.0,34.0,115.0,4.23,
1990,D'Juan Francisco,Notre Dame,CB,70.0,182.0,26.111428571428572,4.65,,33.0,112.0,4.28,
1990,Tim Freeman,Penn State,C,76.4,286.0,34.44567034894876,5.68,19.0,24.0,96.0,4.97,
1990,John Friesz,Idaho,QB,76.3,209.0,25.237860483811403,5.29,,22.0,97.0,4.57,
1990,Eddie Fuller,Louisiana State,RB,69.1,199.0,29.298966869885923,4.61,,35.5,115.0,4.06,
1990,Chris Gaiters,Minnesota,WR,71.4,187.0,25.78698145925036,4.61,,35.0,120.0,4.18,
1990,Scott Galbraith,Southern California,TE,73.8,257.0,33.17231072039718,4.92,23.0,30.0,108.0,4.6,
1990,Carwell Gardner,Louisville,FB,73.5,232.0,30.190383636447773,4.65,9.0,32.0,106.0,4.27,
1990,Donnie Gardner,Kentucky,DE,75.3,260.0,32.235819889984114,5.13,16.0,27.0,104.0,4.64,
1990,Judd Garrett,Princeton,RB,73.0,203.0,26.779696003002442,4.73,,29.0,107.0,4.22,
1990,Doug Glaser,Nebraska,OT,78.8,296.0,33.51155659769641,5.45,15.0,23.5,95.0,4.67,
1990,Leo Goeas,Hawaii,OG,75.6,278.0,34.194521429971175,5.13,22.0,29.0,104.0,4.45,
1990,Chris Goetz,Pittsburgh,OG,74.3,272.0,34.63750500408478,5.16,23.0,,,,
1990,Ron Goetz,Minnesota,OLB,74.9,236.0,29.57356582252081,4.91,21.0,30.0,112.0,4.36,
1990,Clemente Gordon,Grambling State (LA),QB,75.0,222.0,27.745066666666666,4.84,,28.0,109.0,4.54,
1990,Derrick Graham,Appalachian State (NC),OT,76.5,312.0,37.47891836473151,5.47,18.0,24.5,93.0,5.2,
1990,Alan Grant,Stanford,CB,69.5,189.0,27.50727188033746,4.61,17.0,34.0,112.0,4.59,
1990,Broderick Graves,Winston-Salem State (NC),RB,71.4,194.0,26.752269535265082,4.61,19.0,31.5,113.0,4.5,
1990,Cecil Gray,North Carolina,DE,76.0,264.0,32.131578947368425,5.24,,31.5,113.0,4.55,
1990,James Gray,Texas Tech,RB,70.1,197.0,28.182889330709546,,,,,,
1990,Anthony Green,Western Kentucky,WR,71.1,186.0,25.865987763119637,4.79,,32.0,114.0,4.68,
1990,Dean Green,Maryland,WR,74.0,203.0,26.06081081081081,4.68,,33.5,121.0,4.44,
1990,Eric Green,Liberty (VA),TE,76.5,274.0,32.91417830748857,4.84,12.0,,,,
1990,Harold Green,South Carolina,RB,73.5,216.0,28.108288213244485,4.74,16.0,32.0,118.0,4.25,
1990,Willie Green,Mississippi,WR,74.3,179.0,22.794534543129323,4.6,,31.5,119.0,4.12,
1990,John Gromos,Vanderbilt,QB,76.3,210.0,25.358615797131076,5.01,,27.0,100.0,4.31,
1990,Tim Grunhard,Notre Dame,OG,74.4,291.0,36.95748785986819,5.19,23.0,27.5,101.0,4.55,
1990,Mike Gundy,Oklahoma State,QB,70.4,184.0,26.09923811983471,5.15,,26.0,99.0,4.27,
1990,Chris Haering,West Virginia,OLB,74.0,217.0,27.85810810810811,4.91,19.0,28.5,108.0,4.56,
1990,Odell Haggins,Florida State,DT,73.8,261.0,33.68861127635667,4.97,,28.0,103.0,4.65,
1990,Ronnie Haliburton,Louisiana State,TE,76.1,229.0,27.79850842915384,4.79,9.0,33.0,114.0,4.06,
1990,Alonzo Hampton,Pittsburgh,CB,70.1,197.0,28.182889330709546,4.57,12.0,30.0,113.0,4.13,
1990,Bobby Harden,Miami (FL),SS,72.5,190.0,25.41165279429251,4.65,,40.0,119.0,4.14,
1990,Larry Hargrove,Ohio,CB,68.1,163.0,24.708632248076064,4.64,10.0,31.0,112.0,4.25,
1990,Jackie Harris,Louisiana-Monroe,TE,75.0,231.0,28.869866666666667,4.85,7.0,31.5,114.0,4.38,
1990,Eric Hayes,Florida State,DT,74.8,284.0,35.68374846292431,5.2,15.0,24.5,96.0,4.81,
1990,Tracy Hayworth,Tennessee,DE,74.4,250.0,31.7504191235981,4.87,21.0,34.5,116.0,4.35,
1990,Ronald Heard,Bowling Green (OH),WR,70.0,177.0,25.394081632653062,4.52,,34.5,114.0,4.13,
1990,Joe Henderson,Clemson,RB,68.4,187.0,28.098602988953864,4.61,11.0,35.0,117.0,4.27,
1990,Maurice Henry,Kansas State,OLB,72.1,228.0,30.83327402032545,4.52,14.0,38.0,122.0,4.25,
1990,Wally Henry,Mississippi College,QB,74.8,200.0,25.12940032600303,,,,,,
1990,Marc Hicks,Ohio State,RB,72.8,209.0,27.722912389808,,,,,,
1990,Clarkston Hines,Duke,WR,71.0,163.0,22.731402499504068,4.53,,32.5,111.0,,
1990,Bill Hitchcock,Purdue,OT,77.8,301.0,34.95929183655937,,30.0,,,,
1990,Marion Hobby,Tennessee,DE,76.0,277.0,33.713815789473685,5.28,11.0,27.0,101.0,4.73,
1990,Tommy Hodson,Louisiana State,QB,74.0,189.0,24.263513513513512,4.94,,30.5,110.0,4.4,
1990,Mark Hofland,Maryland,OT,78.6,282.0,32.08923333916051,5.39,10.0,,,,
1990,Leroy Holt,Southern California,FB,70.9,236.0,33.00462917834571,5.07,13.0,30.0,105.0,4.54,
1990,Mark Hopkins,Central Michigan,TE,73.9,233.0,29.993170011773945,5.02,13.0,27.5,102.0,4.27,
1990,Tim Horton,Arkansas,WR,68.5,167.0,25.020192871223827,4.59,,33.0,117.0,4.04,
1990,Bobby Houston,North Carolina State,OLB,73.4,230.0,30.01173072782484,4.5,19.0,31.5,117.0,4.31,
1990,John Hudson,Auburn,C,73.9,266.0,34.24112971301231,5.15,29.0,29.0,112.0,4.6,
1990,Darvell Huffman,Boston College,WR,67.5,156.0,24.069794238683127,4.5,,37.5,125.0,4.06,
1990,Art Hunter,Central State (OH),CB,70.1,191.0,27.324527219114334,4.67,19.0,29.0,106.0,4.38,
1990,Harry Jackson,St. Cloud State (MN),RB,70.3,223.0,31.72119487908962,4.8,18.0,30.0,115.0,4.03,
1990,John Jackson,Southern California,WR,70.6,169.0,23.83595887937469,4.62,,31.5,112.0,4.24,
1990,Clint James,Louisiana State,DE,77.3,269.0,31.648171051112172,5.25,13.0,28.0,101.0,4.94,
1990,Lynn James,Arizona State,WR,72.9,191.0,25.26583383668177,4.48,,32.5,121.0,4.44,
1990,Anthony Johnson,Notre Dame,RB,72.3,216.0,29.04908662040943,4.83,22.0,32.0,112.0,3.93,
1990,Johnny Johnson,San Jose State,FB,74.0,212.0,27.216216216216218,4.64,,33.5,118.0,4.18,
1990,Mike Johnson,Akron,QB,73.5,190.0,24.724883150539124,4.92,,28.0,111.0,4.34,
1990,Ricky Johnson,Maryland,RB,72.0,200.0,27.12191358024691,4.62,20.0,36.0,117.0,4.22,
1990,Adrian Jones,Missouri,FS,71.3,179.0,24.753082898445815,4.67,9.0,31.5,117.0,4.31,
1990,Fred Jones,Grambling State (LA),WR,68.5,175.0,26.21876498481539,4.51,,38.0,124.0,4.05,
1990,Jimmie Jones,Miami (FL),DT,75.9,282.0,34.41286902362688,4.89,18.0,33.5,116.0,4.5,
1990,Mike Jones,Texas A&M,TE,75.1,255.0,31.784518112556544,4.77,15.0,27.5,102.0,,
1990,Myron Jones,Frenso State (CA),RB,69.5,189.0,27.50727188033746,4.47,18.0,37.0,119.0,4.56,
1990,Tony Jones,Texas,WR,66.0,142.0,22.916896235078053,,,,,,
1990,Xavier Jordan,Western Kentucky,OLB,73.1,226.0,29.732334507945012,5.09,18.0,29.5,104.0,4.42,
1990,John Jurkovic,Eastern Illinois,DT,73.4,281.0,36.666505802255564,5.29,23.0,28.0,100.0,4.5,
1990,Derrick Kelson,Purdue,CB,71.9,184.0,25.02161671770211,4.45,14.0,33.5,116.0,4.28,
1990,Cortez Kennedy,Miami (FL),DT,73.5,295.0,38.38863436531075,4.95,23.0,,,,
1990,Buddy King,Southern Mississippi,OT,78.1,273.0,31.46414278945704,5.23,21.0,20.0,96.0,4.59,
1990,Mike Kiselak,Maryland,C,75.0,279.0,34.8688,5.33,13.0,29.0,96.0,4.95,
1990,Bob Kula,Michigan State,OG,75.0,282.0,35.24373333333333,5.37,25.0,23.5,104.0,4.73,
1990,Rico Labbe,Boston College,CB,71.3,202.0,27.93364662282712,4.75,16.0,35.0,119.0,4.19,
1990,Bruce Lang,Fairmont (WV),WR,72.3,180.0,24.20757218367452,4.62,,29.5,114.0,4.65,
1990,Le-Lo Lang,Washington,CB,70.8,189.0,26.506391841424882,,10.0,,,,
1990,Bruce Lasane,Florida State,WR,75.1,207.0,25.80154999725178,4.92,,30.5,115.0,4.45,
1990,Oliver Lawrence,Louisiana State,OLB,72.5,251.0,33.57013079667063,5.01,19.0,33.0,116.0,4.62,
1990,Mitch Lee,Cornell (NY),OLB,72.5,221.0,29.557764565992866,,16.0,,,,
1990,Brad Leggett,Southern California,C,76.3,274.0,33.08695584959007,5.58,19.0,21.0,90.0,4.9,
1990,John Levelis,LIU-CW Post (NY),OLB,73.4,235.0,30.664159656690593,4.68,22.0,35.5,124.0,4.17,
1990,Kip Lewis,Arizona,WR,69.5,164.0,23.868743853837792,4.57,,32.5,117.0,,
1990,Ronald Lewis,Florida State,WR,71.3,172.0,23.785085243199333,4.61,,35.5,127.0,4.52,
1990,Bobby Lilljedahl,Texas,P,76.0,230.0,27.99342105263158,,,,,,
1990,Mike Lindsay,Gardner-Webb (NC),OT,76.5,268.0,32.193429877397584,5.26,15.0,25.5,106.0,4.6,
1990,Mike Lodish,UCLA,DT,74.3,269.0,34.25547369889267,5.04,22.0,27.0,110.0,4.19,
1990,James Lott,Clemson,CB,69.0,181.0,26.726107960512497,4.67,10.0,32.5,113.0,4.39,
1990,Brian Lowe,Boston College,K,73.8,205.0,26.460403492923817,,,,,,
1990,Bren Lowery,Maryland,RB,70.4,197.0,27.943206030475203,4.61,5.0,33.0,120.0,4.28,
1990,Doug Lowery,DePauw (IN),DE,76.5,255.0,30.631808278867105,4.94,15.0,,,,
1990,Win Lyle,Auburn,K,68.6,178.0,26.590536256151776,,,,,,
1990,John Mangum,Alabama,CB,70.5,173.0,24.469392887681703,4.58,17.0,34.0,117.0,4.25,
1990,Greg Mark,Miami (FL),DE,74.6,252.0,31.833047028297486,4.97,15.0,30.0,100.0,4.4,
1990,Darrell Martin,Frenso State (CA),CB,72.8,187.0,24.804711085617683,,,,,,
1990,John Massimiani,Kent State (OH),OLB,72.1,227.0,30.69804036234157,5.03,13.0,25.0,108.0,4.5,
1990,Terance Mathis,New Mexico,WR,69.3,167.0,24.445860376596308,4.65,,30.5,109.0,4.29,
1990,Roman Matusz,Pittsburgh,OT,75.5,279.0,34.408490855664226,5.55,10.0,24.5,92.0,4.66,
1990,Tony Mayberry,Wake Forest,C,76.1,270.0,32.775533955770904,5.29,28.0,26.5,102.0,4.79,
1990,Shawn Mccarthy,Purdue,P,78.3,228.0,26.14367571429271,,,,,,
1990,Greg Mcmurtry,Michigan,WR,73.6,204.0,26.474627835538758,4.57,,29.5,118.0,4.2,
1990,Robert Mcwright,Texas Christian,CB,68.5,179.0,26.818051041611167,4.48,20.0,36.0,114.0,4.27,
1990,Jon Melander,Minnesota,OT,78.4,276.0,31.566925239483545,5.08,20.0,26.0,101.0,4.65,
1990,Jeff Mills,Nebraska,OLB,75.4,227.0,28.069746497899793,4.79,15.0,32.0,112.0,4.23,
1990,Brian Mitchell,Southwestern Louisiana,RB,70.1,198.0,28.325949682642083,4.59,,32.0,117.0,4.01,
1990,Alton Montgomery,Houston,SS,72.0,198.0,26.850694444444446,4.6,12.0,30.5,115.0,4.16,
1990,Steve Montgomery,Michigan State,FB,73.0,238.0,31.396884969037345,,21.0,,,,
1990,Tony Moss,Louisiana State,WR,67.0,169.0,26.466250835375362,4.6,,,,4.24,
1990,Darrin Muilenburg,Colorado,OG,74.8,288.0,36.18633646944436,5.39,24.0,27.0,100.0,4.77,
1990,Curt Mull,Georgia,OT,76.4,289.0,34.80698856939228,5.49,20.0,21.5,95.0,4.73,
1990,Andy Murray,Kentucky,RB,73.0,241.0,31.79264402326891,4.94,21.0,28.5,105.0,4.42,
1990,Rob Myers,Washington State,P,72.0,201.0,27.25752314814815,,,,,,
1990,Richard Newbill,Miami (FL),OLB,73.0,240.0,31.66072433852505,4.89,23.0,28.0,109.0,4.53,
1990,Jeff Novak,Texas State,OT,77.1,279.0,32.99520053293767,5.17,21.0,26.0,105.0,4.6,
1990,Neil O'Donnell,Maryland,QB,74.3,217.0,27.633597742229405,4.89,,32.5,109.0,4.03,
1990,Terry Obee,Oregon,WR,70.0,182.0,26.111428571428572,4.58,,31.5,115.0,4.16,
1990,Mike Ober,Sam Houston State (TX),DT,75.1,268.0,33.40490531045158,,28.0,,,,
1990,Don Odegard,Nevada Las Vegas,CB,71.0,177.0,24.683792898234476,4.6,14.0,31.5,115.0,4.02,
1990,Alfred Oglesby,Houston,DT,75.0,271.0,33.86897777777778,5.1,,,,,
1990,Craig Ogletree,Auburn,OLB,73.0,231.0,30.473447175830366,4.94,15.0,29.0,108.0,4.53,
1990,Chris Oldham,Oregon,CB,69.0,183.0,27.021424070573406,4.69,13.0,31.5,111.0,4.09,
1990,Eldonta Osborne,Louisiana Tech,OLB,72.4,221.0,29.639472238332154,4.66,19.0,32.0,117.0,4.45,
1990,Dan Owens,Southern California,DT,75.5,268.0,33.05188368931187,5.0,26.0,27.5,105.0,4.5,
1990,Mike Owens,Syracuse,RB,71.8,218.0,29.727810926358423,4.76,15.0,30.5,107.0,,
1990,Tony Palmer,Texas Christian,RB,73.3,236.0,30.878726346528595,4.82,18.0,29.5,117.0,,
1990,Glen Parker,Arizona,OT,77.4,295.0,34.61747758214316,5.21,,27.5,103.0,4.74,
1990,Brent Parkinson,Southern California,OG,77.3,268.0,31.53051985761361,,26.0,,,,
1990,Bryce Paup,Northern Iowa,OLB,76.1,238.0,28.89102622767954,5.04,18.0,31.0,115.0,4.17,
1990,Willis Peguese,Miami (FL),DE,75.9,264.0,32.2163029157358,4.86,21.0,32.0,113.0,4.4,
1990,Leon Perry,Oklahoma,FB,72.6,227.0,30.276658394614824,4.8,12.0,31.5,111.0,4.35,
1990,Michael Pfeifer,Kentucky,OT,79.1,306.0,34.38141800693964,,26.0,,,,
1990,Dwight Pickens,Frenso State (CA),WR,70.0,170.0,24.389795918367348,4.56,,34.0,121.0,4.41,
1990,Frank Pollack,Northern Arizona,OT,76.6,286.0,34.26603221782138,5.33,22.0,24.5,98.0,4.52,
1990,David Pool,Carson-Newman (TN),CB,69.1,188.0,27.679425987630925,4.51,11.0,32.5,115.0,4.35,
1990,Chris Port,Duke,OT,77.4,290.0,34.03074067397124,5.51,21.0,24.0,95.0,4.77,
1990,Mitchell Price,Tulane (LA),CB,69.1,181.0,26.648809062559558,4.58,,34.0,123.0,4.16,
1990,Terry Price,Texas A&M,DE,75.5,270.0,33.29853953773957,5.05,19.0,29.5,102.0,4.63,
1990,Mike Pringle,Cal-State Fullerton,RB,68.3,186.0,28.030242942491682,4.53,13.0,35.5,118.0,4.25,
1990,Michael Proctor,Murray State (KY),QB,74.3,202.0,25.72344121626885,,,,118.0,,
1990,Ricky Proehl,Wake Forest,WR,70.8,181.0,25.38442816559737,4.58,,34.0,117.0,4.01,
1990,Brad Quast,Iowa,OLB,72.5,241.0,32.23267538644471,4.83,,30.0,117.0,4.39,
1990,Sherrod Rainge,Penn State,SS,72.1,203.0,27.452432570728362,4.75,16.0,32.5,113.0,4.16,
1990,Alfred Rawls,Kentucky,RB,69.1,205.0,30.18235280566138,4.58,18.0,32.5,106.0,,
1990,Reggie Redding,Cal-State Fullerton,OT,75.9,281.0,34.29083757318849,5.21,16.0,24.0,104.0,5.06,
1990,Renford Reese,Vanderbilt,SS,71.8,201.0,27.409587138523136,4.67,14.0,33.5,116.0,4.35,
1990,Reggie Rembert,West Virginia,WR,75.5,195.0,24.0489452217008,4.66,,30.0,118.0,,
1990,Shawon Respress,Ball State (IN),OLB,72.8,236.0,31.304341263132475,4.79,23.0,26.5,105.0,4.52,
1990,Tony Rice,Notre Dame,QB,72.3,197.0,26.49384288991045,4.82,,37.0,118.0,4.1,
1990,Andre Riley,Washington,WR,68.8,174.0,25.84209369929692,4.71,,32.0,112.0,,
1990,Donnie Riley,Central Michigan,RB,68.4,205.0,30.803281351526962,4.66,13.0,31.5,105.0,4.5,
1990,Eugene Riley,Ball State (IN),TE,73.8,228.0,29.42913168969088,4.84,15.0,27.5,102.0,4.57,
1990,Chad Robinson,Brigham Young,OLB,74.8,231.0,29.0244573765335,4.94,,30.5,114.0,4.4,
1990,Jeroy Robinson,Texas A&M,ILB,73.4,238.0,31.05561701401005,4.74,24.0,34.5,132.0,4.38,
1990,Junior Robinson,East Carolina (NC),CB,69.0,181.0,26.726107960512497,4.58,14.0,31.0,112.0,4.38,
1990,Ronald Robinson,Kentucky,SS,72.5,185.0,24.74292508917955,4.73,11.0,28.5,112.0,4.2,
1990,Chris Roscoe,Hawaii,WR,72.9,207.0,27.382343477450927,4.69,,33.0,118.0,,
1990,Blaine Rose,Maryland,OT,77.0,267.0,31.658121099679544,5.27,15.0,32.0,110.0,4.52,
1990,James Rouse,Arkansas,RB,71.6,214.0,29.34560406978559,4.67,,33.5,110.0,4.29,
1990,Bill Rudison,Akron,P,71.8,218.0,29.727810926358423,,,,,,
1990,Pete Rutter,Baylor,P,74.1,214.0,27.398871933284894,,,,,,
1990,Tim Ryan,Southern California,DE,75.6,268.0,32.96450267349739,5.22,23.0,26.5,94.0,4.65,
1990,Glenell Sanders,Louisiana Tech,OLB,72.3,224.0,30.12497871746163,5.1,21.0,,,,
1990,Tony Savage,Washington State,DT,74.5,306.0,38.75825413269672,5.29,19.0,26.5,99.0,4.54,
1990,Dave Schnell,Indiana,QB,73.5,214.0,27.848026285344073,5.03,,26.0,105.0,4.48,
1990,Brian Schoenle,Boston College,C,75.0,274.0,34.24391111111111,,,25.0,,,
1990,Rich Schonewolf,Penn State,DT,75.6,278.0,34.194521429971175,5.25,,23.0,93.0,4.4,
1990,Bill Schultz,Southern California,OG,75.4,287.0,35.48906275285128,5.19,21.0,27.0,102.0,4.68,
1990,Kirk Scrafford,Montana,OT,78.3,248.0,28.436980601511365,5.12,16.0,30.0,112.0,4.66,
1990,George Searcy,East Tennessee,RB,70.8,204.0,28.610073733601457,4.79,15.0,33.0,112.0,4.48,
1990,Shannon Sharpe,Savannah State (GA),TE,73.3,221.0,28.916095434672965,4.67,,34.0,122.0,4.55,
1990,Tyrone Shavers,Lamar (TX),WR,74.1,205.0,26.246582926744875,4.49,,34.5,124.0,4.2,
1990,Michael Shepherd,Arkansas,DT,75.4,278.0,34.376165314608556,5.49,15.0,26.0,96.0,4.52,
1990,Stacey Simmons,Florida,WR,69.0,183.0,27.021424070573406,4.38,,28.5,116.0,,
1990,Keith Sims,Iowa State,C,74.0,310.0,39.7972972972973,5.31,22.0,28.0,111.0,4.74,
1990,Tom Sims,Pittsburgh,DT,74.3,273.0,34.76484877248215,5.12,17.0,29.0,104.0,4.44,
1990,Tony Siragusa,Pittsburgh,DT,74.8,286.0,35.935042466184335,5.13,25.0,26.5,100.0,4.45,
1990,Reggie Slack,Auburn,QB,73.1,217.0,28.54830348771711,,,,,,
1990,Stan Smagala,Notre Dame,CB,69.8,183.0,26.405571382829372,4.51,15.0,37.5,126.0,3.99,
1990,Joel Smeenge,Western Michigan,DE,77.3,245.0,28.824542407146772,4.75,16.0,36.0,118.0,4.12,
1990,Ben Smith,Georgia,FS,70.8,183.0,25.664919084554253,4.47,11.0,35.5,122.0,4.28,
1990,Cedric Smith,Florida,FB,70.1,223.0,31.902458480955474,4.65,25.0,35.5,110.0,4.31,
1990,Dee Smith,Louisville,RB,71.1,193.0,26.83943891549511,4.67,,36.0,119.0,,
1990,Melvin Smith,Arizona,WR,71.5,189.0,25.989926157758326,4.53,,31.0,115.0,4.2,
1990,Quintin Smith,Kansas,WR,69.8,172.0,24.81835124506367,4.71,,27.5,111.0,4.31,
1990,Ernest Spears,Southern California,CB,71.9,193.0,26.24550014411145,,14.0,,,,
1990,Tim Stallworth,Washington State,WR,69.5,177.0,25.760778427617616,4.57,,34.0,114.0,,
1990,Joe Staysniak,Ohio State,OT,76.3,287.0,34.656774922745804,5.27,18.0,25.0,94.0,4.6,
1990,Mac Stephens,Minnesota,OLB,74.3,220.0,28.015629047421516,4.8,,34.0,112.0,4.27,
1990,Eric Still,Tennessee,OG,74.4,277.0,35.1794643889467,,21.0,,,,
1990,Tommie Stowers,Missouri,FB,74.9,225.0,28.19513690706433,4.79,13.0,30.5,102.0,4.48,
1990,Justin Strzelczyk,Maine,OT,77.1,282.0,33.34998763544238,5.04,12.0,29.0,108.0,4.49,
1990,David Szott,Penn State,OG,75.8,273.0,33.4025452342994,5.37,29.0,22.5,98.0,4.53,
1990,Steve Tardy,Rutgers,C,77.1,275.0,32.5221510629314,5.62,5.0,21.5,89.0,4.99,
1990,Troy Taylor,California,QB,75.4,201.0,24.85470945408748,4.73,,33.5,116.0,4.13,
1990,Mike Teeter,Michigan,DE,73.9,255.0,32.825143145932856,4.91,27.0,29.0,109.0,4.3,
1990,Pat Terrell,Notre Dame,CB,72.3,195.0,26.224869865647403,4.53,,35.5,121.0,3.93,
1990,Anthony Thompson,Indiana,RB,71.1,207.0,28.786341220246047,4.77,24.0,33.5,,,
1990,Darrell Thompson,Minnesota,RB,72.5,219.0,29.290273483947683,4.62,16.0,34.5,114.0,,
1990,Kevin Thompson,Oklahoma,CB,70.4,189.0,26.80845654700413,,,,,,
1990,Reggie Thornton,Bowling Green (OH),WR,70.4,166.0,23.546051782024794,4.64,,31.0,120.0,4.09,
1990,Chad Thorson,Wheaton (IL),OLB,73.6,240.0,31.14662098298677,5.01,17.0,29.5,107.0,4.25,
1990,Renaldo Turnbull,West Virginia,DE,76.0,248.0,30.184210526315788,4.64,15.0,34.5,121.0,4.46,
1990,Henry Tuten,Pittsburgh,WR,69.9,179.0,25.75455228294661,4.67,,29.5,114.0,,
1990,Matt Vanderbeek,Michigan State,OLB,75.3,246.0,30.500044972831123,5.07,20.0,29.5,111.0,4.33,
1990,Sean Vanhorse,Howard (DC),CB,69.9,178.0,25.610672102594954,4.56,10.0,35.0,115.0,4.37,
1990,Craig Veasey,Houston,DT,73.5,270.0,35.1353602665556,4.93,,31.5,105.0,4.7,
1990,Art Walker,Colorado,DT,75.1,273.0,34.028131155795826,5.24,19.0,25.5,96.0,4.63,
1990,Derrick Walker,Michigan,TE,72.9,244.0,32.2767720217296,4.8,26.0,32.0,109.0,4.24,
1990,Aaron Wallace,Texas A&M,DE,75.1,236.0,29.41625990024841,4.66,10.0,32.5,119.0,4.39,
1990,Reginald Warnsley,Southern Mississippi,FB,70.1,225.0,32.18857918482055,4.73,15.0,31.5,112.0,4.58,
1990,Chris Warren,Ferrum (VA),RB,73.8,225.0,29.041906272721267,4.61,14.0,36.5,114.0,,
1990,Fred Washington,Texas Christian,DT,74.3,277.0,35.274223846071635,5.1,24.0,29.0,110.0,4.58,
1990,Mickey Washington,Texas A&M,CB,69.4,187.0,27.29467896918004,4.68,,29.0,114.0,4.43,
1990,Kerry Watkins,Florida,SS,70.3,194.0,27.596017069701286,4.67,17.0,31.0,114.0,4.16,
1990,Richmond Webb,Texas A&M,OT,78.1,291.0,33.53870165469596,5.12,15.0,29.5,103.0,4.7,
1990,Kent Wells,Nebraska,DT,75.5,291.0,35.88842594623043,5.32,22.0,27.0,95.0,4.62,
1990,Brent White,Michigan,DE,76.0,247.0,30.0625,5.15,,25.5,104.0,4.89,
1990,David Whitmore,Stephen F. Austin (TX),SS,72.0,235.0,31.868248456790123,4.65,16.0,32.0,112.0,4.65,
